,고객번호,성별,연령대,거주지역,14년 상반기 구매총액,14년 하반기 구매총액,15년 상반기 구매총액,15년 하반기 구매총액,14년도총구매액,15년도총구매액,식품_1,식품_2,식품_3,식품_4,생활_1,생활_2,생활_3,생활_4,잡화_1,잡화_2,잡화_3,잡화_4,화장품_1,화장품_2,화장품_3,화장품_4,시설_1,시설_2,시설_3,시설_4,문화_1,문화_2,문화_3,문화_4,의류_1,의류_2,의류_3,의류_4,가구_1,가구_2,가구_3,가구_4,아동_1,아동_2,아동_3,아동_4,스포츠_레저_1,스포츠_레저_2,스포츠_레저_3,스포츠_레저_4,악세사리_1,악세사리_2,악세사리_3,악세사리_4,전자제품_1,전자제품_2,전자제품_3,전자제품_4
56,6441,F,40세~44세,100.0,18527700,36482356,26934454,15703466,55010056,42637920,1.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,1.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,4.0,3.0,3.0,1.0,4.0,1.0,0.0
57,16617,F,60세이상,55.0,9239038,14322528,7641644,3897162,23561566,11538806,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
58,1649,F,55세~59세,360.0,7785000,8107166,5316276,6861942,15892166,12178218,3.0,4.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
59,13418,F,30세~34세,210.0,7147044,8080374,9642464,4164880,15227418,13807344,2.0,3.0,4.0,1.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,4.0,4.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
60,7905,M,35세~39세,100.0,8733330,5958466,6194652,6086892,14691796,12281544,4.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
61,208,F,60세이상,100.0,55249960,62212302,21817196,1656542,117462262,23473738,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
62,11143,F,45세~49세,100.0,21593044,27810206,8546040,8475750,49403250,17021790,2.0,3.0,3.0,1.0,1.0,4.0,3.0,3.0,0.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0
63,9537,F,30세~34세,100.0,11965402,24840584,11727494,9393190,36805986,21120684,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0
64,5260,F,45세~49세,500.0,19659102,28119144,25687618,10583372,47778246,36270990,1.0,2.0,2.0,1.0,4.0,4.0,2.0,2.0,1.0,4.0,2.0,0.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,2.0,3.0,2.0,2.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,2.0,0.0,3.0,1.0,0.0
65,7670,M,40세~44세,270.0,2918606,3141952,3460226,2811006,6060558,6271232,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
66,1991,M,50세~54세,210.0,5533644,4106874,3656378,2994204,9640518,6650582,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,6923,F,40세~44세,55.0,48669718,39384812,25062740,36410108,88054530,61472848,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,1.0,2.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0
68,5705,F,45세~49세,13.0,12331190,11202006,9490410,4939690,23533196,14430100,3.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
69,18279,F,45세~49세,210.0,6015954,5068184,1892718,1367090,11084138,3259808,3.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
70,11021,F,45세~49세,240.0,7624526,8517722,8400974,6528158,16142248,14929132,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
71,7004,F,40세~44세,310.0,5627596,4714500,3504392,3888660,10342096,7393052,3.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
72,16625,F,45세~49세,610.0,3352738,3180830,3203140,2809668,6533568,6012808,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
73,956,F,55세~59세,16.0,5521608,4416018,3674114,5978222,9937626,9652336,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
74,7392,M,40세~44세,460.0,100322152,102860182,73292166,66918998,203182334,140211164,3.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,0.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0
75,5742,F,45세~49세,460.0,32833626,19142574,46166190,9460066,51976200,55626256,4.0,4.0,4.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,0.0,4.0,0.0,3.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0
76,9506,F,30세~34세,100.0,6156106,5190710,4334690,3525042,11346816,7859732,2.0,2.0,1.0,1.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
77,18721,F,45세~49세,100.0,3432364,3527630,4872350,1590632,6959994,6462982,2.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
78,17990,F,25세~29세,27.0,5691854,2979564,1258074,3494578,8671418,4752652,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,4.0,1.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,15342,M,50세~54세,610.0,68258940,49140350,58155598,38019258,117399290,96174856,2.0,2.0,2.0,1.0,4.0,1.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,2.0,0.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,0.0,3.0,0.0
80,14579,F,50세~54세,340.0,3904508,3879002,3158142,2595332,7783510,5753474,2.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,11597,F,45세~49세,100.0,10606156,8614662,11412778,7736684,19220818,19149462,4.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0
82,11403,F,40세~44세,100.0,5923458,4614252,4663092,5722836,10537710,10385928,3.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
83,9108,F,35세~39세,100.0,5346236,3688528,6460200,4918478,9034764,11378678,3.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,10236,M,45세~49세,500.0,7557984,6642988,7067884,8045688,14200972,15113572,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
85,17315,F,50세~54세,240.0,5734080,4942086,3968420,4174226,10676166,8142646,2.0,2.0,1.0,1.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
86,12112,M,35세~39세,100.0,5522864,7301088,5692988,6055424,12823952,11748412,3.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
87,19073,F,40세~44세,100.0,5899030,5574444,4158190,4291192,11473474,8449382,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
88,8951,F,35세~39세,460.0,12726312,11904262,8203576,9546206,24630574,17749782,3.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,4.0,2.0,1.0,3.0,1.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,3.0,0.0,1.0,1.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0
89,10917,F,50세~54세,47.0,84539382,51081660,69333022,26606496,135621042,95939518,4.0,4.0,4.0,2.0,3.0,3.0,3.0,1.0,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0
90,3408,F,50세~54세,13.0,15149642,11623702,17317838,7789860,26773344,25107698,4.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,4.0,1.0
91,6509,F,40세~44세,340.0,3622498,3399640,3098286,3408144,7022138,6506430,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
92,15055,M,45세~49세,100.0,105037770,113063360,104478988,389956,218101130,104868944,2.0,2.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,1.0,2.0,1.0,0.0
93,5121,F,45세~49세,55.0,22626226,15691224,17118168,14585104,38317450,31703272,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,1.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0
94,790,F,60세이상,210.0,4863480,5205748,4780122,3965796,10069228,8745918,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
95,13672,F,45세~49세,210.0,7892456,8545766,6117244,6018372,16438222,12135616,2.0,2.0,2.0,1.0,3.0,4.0,4.0,2.0,4.0,4.0,1.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
96,17305,F,60세이상,100.0,3626664,6269554,3669714,3135072,9896218,6804786,1.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,11935,F,30세~34세,410.0,40003344,22250368,24756600,24038738,62253712,48795338,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,3.0,0.0,3.0,0.0,4.0,0.0,0.0,2.0
98,5719,F,45세~49세,100.0,6319964,6039520,7961544,6476064,12359484,14437608,3.0,3.0,4.0,4.0,1.0,2.0,2.0,3.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
99,13768,F,50세~54세,210.0,5393916,4622914,4904002,5071688,10016830,9975690,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
100,13125,F,40세~44세,360.0,16590304,18114546,7199306,14785008,34704850,21984314,1.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,4.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,4.0,2.0,3.0,4.0,4.0,2.0,4.0,1.0,0.0,0.0,1.0
101,6789,F,40세~44세,100.0,8051850,7811608,7055512,7110752,15863458,14166264,3.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
102,6574,F,40세~44세,16.0,11857516,10637346,14392760,9621978,22494862,24014738,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
103,5945,F,40세~44세,16.0,14685826,10819408,9680482,8050934,25505234,17731416,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
104,348,M,60세이상,55.0,6515930,8075864,7044434,4440380,14591794,11484814,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,14851,F,50세~54세,13.0,63142710,40425312,53456580,70902306,103568022,124358886,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,4.0,2.0,4.0,1.0,4.0,4.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,3.0,4.0,2.0,4.0,0.0,4.0
106,6277,F,40세~44세,100.0,11139324,12606936,15338352,10898950,23746260,26237302,3.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,4.0,0.0,3.0,3.0,3.0,3.0,1.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0
107,9959,F,45세~49세,100.0,10886502,8783102,8311974,5912128,19669604,14224102,1.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,1.0,4.0,1.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,6595,F,40세~44세,100.0,5605700,7065336,5234920,4397484,12671036,9632404,3.0,4.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
109,19194,F,60세이상,60.0,37417844,22834060,18635170,17996094,60251904,36631264,3.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,0.0,0.0
110,12226,M,25세~29세,460.0,34237634,31576570,23806460,19556300,65814204,43362760,1.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,3.0,1.0,1.0,0.0,0.0
111,10210,F,45세~49세,460.0,23035996,20721612,19788288,19811462,43757608,39599750,3.0,3.0,4.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,0.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,4.0,0.0,3.0,3.0,4.0,2.0,4.0,4.0,1.0,0.0,2.0
112,14560,F,55세~59세,100.0,36844792,74673158,63514926,33657470,111517950,97172396,4.0,4.0,1.0,4.0,4.0,3.0,4.0,1.0,1.0,0.0,2.0,0.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,0.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,1.0,4.0,4.0
113,7494,F,40세~44세,210.0,5242806,3245646,4654606,4801572,8488452,9456178,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
